post_url,profile_url,username,likes_count,comments_count,post_time,caption,content_type,video_views,post_id,query_url,thumbnail
https://www.instagram.com/p/CvXQ4BbvKc_,https://www.instagram.com/cau_chips,cau_chips,5,2,2023-07-31 20:30:59,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159067882197657407,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXQ4BbvKc_/media?size=l
https://www.instagram.com/p/CvXPcqDvaB9,https://www.instagram.com/aufalkhlq,aufalkhlq,65,0,2023-07-31 20:18:31,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

@zultanvv
@alfaindicadz
@aufalkhlq

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159061603626623101,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXPcqDvaB9/media?size=l
https://www.instagram.com/p/CvXPER-Bc7k,https://www.instagram.com/ly.jpg,ly.jpg,5,2,2023-07-31 20:15:11,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15
@istichoiril @miraazaria_ @cigarettestou_ @compfest",Carousel,0,3159059928493444836,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXPER-Bc7k/media?size=l
https://www.instagram.com/p/CvXOz_8px4K,https://www.instagram.com/bukanadina,bukanadina,2,0,2023-07-31 20:12:58,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159058809631481354,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXOz_8px4K/media?size=l
https://www.instagram.com/p/CvXOa-iyJQ6,https://www.instagram.com/leonardo_jeremy,leonardo_jeremy,96,16,2023-07-31 20:09:33,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159057090136806458,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXOa-iyJQ6/media?size=l
https://www.instagram.com/p/CvXN5qgLphu,https://www.instagram.com/byy1_01,byy1_01,2,0,2023-07-31 20:05:00,"Greetings, TechOvers!
COMPFEST is the largest annual IT event held and
organized by students of Universitas Indonesia, where
everyone can explore and enhance their skills by
utilizing technologies.
COMPFEST provides ACADEMY for those of you who want to
improve your skills in the IT field and COMPETITION
for those who want to test your abilities.
ACADEMY provides several camps that you can join,
which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)
COMPETITION provides numerous battlefields that you
can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)
Win a total prize of over 142 MILLION!
Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July
2023
Wait no more! Register now at compfest.id
For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id
#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159054800875591790,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXN5qgLphu/media?size=l
https://www.instagram.com/p/CvXOE-Dr-PT,https://www.instagram.com/iqbal_defri,iqbal_defri,41,0,2023-07-31 20:06:32,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159055577786606547,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXOE-Dr-PT/media?size=l
https://www.instagram.com/p/CvXM-6QpL8M,https://www.instagram.com/tkxldk,tkxldk,0,1,2023-07-31 19:56:58,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159050763345641228,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXM-6QpL8M/media?size=l
https://www.instagram.com/p/CvXMgoXJX0J,https://www.instagram.com/makomori__,makomori__,19,2,2023-07-31 19:52:50,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159048682543086857,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXMgoXJX0J/media?size=l
https://www.instagram.com/p/CvXME9sxRRq,https://www.instagram.com/yasinkhqm,yasinkhqm,100,2,2023-07-31 19:49:04,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:

- Data Science Academy

- Software Engineering Academy

- Startup Academy

- User Experience Academy

- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:

- Business-IT Case

- MiniCase by BizzIT

- Senior & Junior Competitive Programming Contest

- Capture The Flag

- Indie Game Ignite

- Game Jam

- AI Innovation Challenge

- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023

Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:

IG : @compfest

Line : @compfest

Twitter : @compfest

LinkedIn : COMPFEST

Website : compfest.id

#Academy #Competition

#EvolveForTomorrow

#CF15 #COMPFEST15",Carousel,0,3159046781309097066,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXME9sxRRq/media?size=l
https://www.instagram.com/p/CvXLbviBbHi,https://www.instagram.com/mn.perdana,mn.perdana,27,3,2023-07-31 19:43:26,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159043948597850594,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXLbviBbHi/media?size=l
https://www.instagram.com/p/CvXJ3B5PuHk,https://www.instagram.com/yuroko201,yuroko201,,1,2023-07-31 19:29:41,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

Tag:
@yuroko201
@crumpfrump 
@gusdedimas
@adiwijaya888 

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159037027647676900,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXJ3B5PuHk/media?size=l
https://www.instagram.com/p/CvXE2PgvwEn,https://www.instagram.com/ranggadlpr,ranggadlpr,5,1,2023-07-31 18:45:53,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15

@anggastepp_
@auroraastt_ 
@ranggadelpiero
@compfest",Carousel,0,3159014983316996391,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXE2PgvwEn/media?size=l
https://www.instagram.com/p/CvXE0qEPcBH,https://www.instagram.com/derajinproduktif,derajinproduktif,4,4,2023-07-31 18:45:40,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:

- Data Science Academy

- Software Engineering Academy

- Startup Academy

- User Experience Academy

- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:

- Business-IT Case

- MiniCase by BizzIT

- Senior & Junior Competitive Programming Contest

- Capture The Flag

- Indie Game Ignite

- Game Jam

- AI Innovation Challenge

- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023

Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:

IG : @compfest

Line : @compfest

Twitter : @compfest

LinkedIn : COMPFEST

Website : compfest.id

#Academy #Competition

#EvolveForTomorrow

#CF15 #COMPFEST15",Carousel,0,3159014874390839367,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXE0qEPcBH/media?size=l
https://www.instagram.com/p/CvXEjyPSSrQ,https://www.instagram.com/jdp.q,jdp.q,-1,0,2023-07-31 18:43:22,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159013714934966992,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXEjyPSSrQ/media?size=l
https://www.instagram.com/p/CvXEJmsJ8Gb,https://www.instagram.com/liyyusatuhati,liyyusatuhati,25,2,2023-07-31 18:39:47,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159011915828019611,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXEJmsJ8Gb/media?size=l
https://www.instagram.com/p/CvXEGRnPIgv,https://www.instagram.com/stevennugraha017,stevennugraha017,,5,2023-07-31 18:39:20,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id
For further information, check out COMPFEST on:
IG : @compfest 
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159011687038486575,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXEGRnPIgv/media?size=l
https://www.instagram.com/p/CvXBzJwSvsB,https://www.instagram.com/errr.ys,errr.ys,15,2,2023-07-31 18:19:15,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3159001576837413633,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXBzJwSvsB/media?size=l
https://www.instagram.com/p/CvXAVv5SBgg,https://www.instagram.com/faith.gst,faith.gst,96,6,2023-07-31 18:06:30,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3158995158159595552,https://www.instagram.com/compfest,https://www.instagram.com/p/CvXAVv5SBgg/media?size=l
https://www.instagram.com/p/CvW-i00JMSv,https://www.instagram.com/tugascatrionaegalita,tugascatrionaegalita,2,0,2023-07-31 17:50:48,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

#Academy #Competition
#EvolveForTomorrow
#CF15 #compfest15",Carousel,0,3158987260702278831,https://www.instagram.com/compfest,https://www.instagram.com/p/CvW-i00JMSv/media?size=l
https://www.instagram.com/p/CvW6caRrsuX,https://www.instagram.com/keziah.aruan,keziah.aruan,16,0,2023-07-31 17:14:59,"Greetings, TechOvers!

COMPFEST is the largest annual IT event held and organized by students of Universitas Indonesia, where everyone can explore and enhance their skills by utilizing technologies.

COMPFEST provides ACADEMY for those of you who want to improve your skills in the IT field and COMPETITION for those who want to test your abilities.

ACADEMY provides several camps that you can join, which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)

COMPETITION provides numerous battlefields that you can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
- Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)

Win a total prize of over 142 MILLION!

Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July 2023

Wait no more! Register now at compfest.id

For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id

@oliviautomo_ @farahtrinrll
@nat_gstn

#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3158969227703929751,https://www.instagram.com/compfest,https://www.instagram.com/p/CvW6caRrsuX/media?size=l
https://www.instagram.com/p/CvVAhg4vofE,https://www.instagram.com/lil_richk_,lil_richk_,6,0,2023-07-30 23:29:37,"Greetings, TechOvers!
COMPFEST is the largest annual IT event held and
organized by students of Universitas Indonesia, where
everyone can explore and enhance their skills by
utilizing technologies.
COMPFEST provides ACADEMY for those of you who want to
improve your skills in the IT field and COMPETITION
for those who want to test your abilities.
ACADEMY provides several camps that you can join,
which include:
- Data Science Academy
- Software Engineering Academy
- Startup Academy
- User Experience Academy
- Product Management Academy (NEW!!)
COMPETITION provides numerous battlefields that you
can take part in, including:
- Business-IT Case
- MiniCase by BizzIT
-Senior & Junior Competitive Programming Contest
- Capture The Flag
- Indie Game Ignite
- Game Jam
- AI Innovation Challenge
- Data Analytics Dash (New!!)
Win a total prize of over 142 MILLION!
Academy Registration Period: 16 June - 14 July 2023
Competition Registration Period: 23 June - 30 July
2023
Wait no more! Register now at compfest.id
For further information, check out COMPFEST on:
IG : @compfest
Line : @compfest
Twitter : @compfest
LinkedIn : COMPFEST
Website : compfest.id
#Academy #Competition
#EvolveForTomorrow
#CF15 #COMPFEST15",Carousel,0,3158433016724752324,https://www.instagram.com/compfest,https://www.instagram.com/p/CvVAhg4vofE/media?size=l
